,createdAt,platformId,platformCode,channelId,channelCode,deviceCategory,total,tax,delivery,revenue,profit,quantity
785,2020-02-09,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,5040,1059,232,4965,0.0,6
786,2020-02-09,308_notset,notset,308_direct,direct,desktop,13020,2734,862,12331,0.0,35
787,2020-02-09,308_notset,notset,308_direct,direct,mobile,5203,1093,116,5051,0.0,1
788,2020-02-09,308_notset,notset,308_facebook,facebook,desktop,2389,502,116,2318,0.0,6
789,2020-02-09,308_notset,notset,308_organic,organic,desktop,9286,1949,736,8504,0.0,25
790,2020-02-09,308_notset,notset,308_organic,organic,mobile,510,107,116,358,0.0,1
791,2020-02-09,308_notset,notset,308_referral,referral,desktop,8284,1740,257,8262,0.0,15
792,2020-02-09,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,16403,3445,721,15947,0.0,19
793,2020-02-09,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,2994,629,141,2863,0.0,3
794,2020-02-09,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,2087,438,116,1988,0.0,4
795,2020-02-09,308_silverpop,Silverpop,308_emailing,emailing,desktop,27968,5874,1026,27209,0.0,35
796,2020-02-09,308_silverpop,Silverpop,308_emailing,emailing,mobile,5391,1132,140,5374,0.0,3
797,2020-02-09,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,11327,2379,372,10966,0.0,19
798,2020-02-09,308_sklik,Sklik,308_sklik_sea,sklik_sea,tablet,514,108,141,337,0.0,1
799,2020-02-09,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,620,130,116,469,0.0,1
800,2020-02-10,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,47007,9871,1377,45445,0.0,26
801,2020-02-10,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,703,148,116,551,0.0,1
802,2020-02-10,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,26456,5557,1906,24567,0.0,35
803,2020-02-10,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,8175,1717,604,7573,0.0,14
804,2020-02-10,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,6922,1454,348,6468,0.0,27
805,2020-02-10,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,694,146,116,542,0.0,1
806,2020-02-10,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,11853,2488,232,11709,0.0,61
807,2020-02-10,308_notset,notset,308_direct,direct,desktop,23536,4943,977,22904,0.0,39
808,2020-02-10,308_notset,notset,308_direct,direct,mobile,4307,904,348,3916,0.0,17
809,2020-02-10,308_notset,notset,308_organic,organic,desktop,25317,5316,1783,23511,0.0,47
810,2020-02-10,308_notset,notset,308_organic,organic,mobile,3753,788,514,3133,0.0,7
811,2020-02-10,308_notset,notset,308_referral,referral,desktop,4185,879,116,4181,0.0,4
812,2020-02-10,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,16406,3446,348,16605,0.0,15
813,2020-02-10,308_silverpop,Silverpop,308_emailing,emailing,desktop,98343,20653,4646,96031,0.0,82
814,2020-02-10,308_silverpop,Silverpop,308_emailing,emailing,mobile,11575,2431,257,11565,0.0,8
815,2020-02-10,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,11349,2383,657,10619,0.0,9
816,2020-02-10,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,2496,524,116,2397,0.0,2
817,2020-02-10,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,919,193,141,743,0.0,4
818,2020-02-10,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,4784,1005,259,4490,0.0,1
819,2020-02-11,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,19148,4022,812,18552,0.0,32
820,2020-02-11,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2297,482,141,2120,0.0,3
821,2020-02-11,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,24144,5070,1931,22080,0.0,45
822,2020-02-11,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,16081,3377,1558,14254,0.0,34
823,2020-02-11,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,729,153,116,578,0.0,1
824,2020-02-11,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,1854,389,116,1755,0.0,2
825,2020-02-11,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,2882,606,464,2379,0.0,10
826,2020-02-11,308_notset,notset,308_direct,direct,desktop,23174,4867,1539,21626,0.0,39
827,2020-02-11,308_notset,notset,308_direct,direct,mobile,8562,1798,282,8367,0.0,4
828,2020-02-11,308_notset,notset,308_facebook,facebook,desktop,1040,218,116,920,0.0,5
829,2020-02-11,308_notset,notset,308_facebook,facebook,mobile,2916,612,140,2794,0.0,2
830,2020-02-11,308_notset,notset,308_internal,internal,desktop,1467,293,116,1316,0.0,1
831,2020-02-11,308_notset,notset,308_organic,organic,desktop,43128,9049,1937,41881,0.0,47
832,2020-02-11,308_notset,notset,308_organic,organic,mobile,2709,569,373,2331,0.0,4
833,2020-02-11,308_notset,notset,308_referral,referral,desktop,6843,1437,116,7167,0.0,3
834,2020-02-11,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,25484,5352,516,25632,0.0,16
835,2020-02-11,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,3732,784,141,3555,0.0,1
836,2020-02-11,308_silverpop,Silverpop,308_emailing,emailing,desktop,58600,12306,2249,57699,0.0,44
837,2020-02-11,308_silverpop,Silverpop,308_emailing,emailing,mobile,2902,609,141,2758,0.0,3
838,2020-02-11,308_silverpop,Silverpop,308_emailing,emailing,tablet,4748,997,259,4649,0.0,2
839,2020-02-11,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,25230,5299,1532,23965,0.0,23
840,2020-02-11,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,19753,4148,0,21397,0.0,18
841,2020-02-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,19825,4163,1191,18866,0.0,16
842,2020-02-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,13274,2787,373,12974,0.0,24
843,2020-02-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,13159,2763,0,13159,0.0,1
844,2020-02-12,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,48838,10258,3318,45683,0.0,68
845,2020-02-12,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,16922,3554,837,16392,0.0,25
846,2020-02-12,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,3571,750,141,3553,0.0,2
847,2020-02-12,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,2429,510,116,2345,0.0,4
848,2020-02-12,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,731,153,116,646,0.0,4
849,2020-02-12,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,2342,492,116,2225,0.0,6
850,2020-02-12,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,479,101,116,328,0.0,1
851,2020-02-12,308_notset,notset,308_direct,direct,desktop,28782,6043,1385,28036,0.0,66
852,2020-02-12,308_notset,notset,308_direct,direct,mobile,1971,414,116,1887,0.0,6
853,2020-02-12,308_notset,notset,308_facebook,facebook,desktop,1629,342,116,1513,0.0,3
854,2020-02-12,308_notset,notset,308_notset,notset,desktop,3630,762,116,3513,0.0,1
855,2020-02-12,308_notset,notset,308_organic,organic,desktop,71082,14927,2002,73353,0.0,24
856,2020-02-12,308_notset,notset,308_organic,organic,mobile,1041,219,232,738,0.0,2
857,2020-02-12,308_notset,notset,308_organic,organic,tablet,1141,240,141,997,0.0,2
858,2020-02-12,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,12708,2668,772,12165,0.0,25
859,2020-02-12,308_silverpop,Silverpop,308_emailing,emailing,desktop,39481,8291,1950,38573,0.0,45
860,2020-02-12,308_silverpop,Silverpop,308_emailing,emailing,mobile,4872,1023,0,5031,0.0,7
861,2020-02-12,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,23115,4855,1029,22320,0.0,23
862,2020-02-13,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,22910,4811,812,22530,0.0,35
863,2020-02-13,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,7637,1604,611,7284,0.0,2
864,2020-02-13,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,43630,9161,2453,41290,0.0,68
865,2020-02-13,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,17463,3667,1069,16273,0.0,20
866,2020-02-13,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,3862,812,232,3678,0.0,5
867,2020-02-13,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1497,314,232,1194,0.0,3
868,2020-02-13,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,1109,233,116,958,0.0,1
869,2020-02-13,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1442,303,232,1206,0.0,3
870,2020-02-13,308_notset,notset,308_direct,direct,desktop,11918,2501,862,10945,0.0,16
871,2020-02-13,308_notset,notset,308_direct,direct,mobile,4933,1036,232,4869,0.0,14
872,2020-02-13,308_notset,notset,308_internal,internal,desktop,433,87,21,10075,0.0,2
873,2020-02-13,308_notset,notset,308_organic,organic,desktop,8457,1776,512,8029,0.0,7
874,2020-02-13,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,4608,968,348,4220,0.0,19
875,2020-02-13,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,9359,1965,482,9132,0.0,5
876,2020-02-13,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,9589,2014,0,9589,0.0,3
877,2020-02-13,308_silverpop,Silverpop,308_emailing,emailing,desktop,41741,8765,1803,40240,0.0,34
878,2020-02-13,308_silverpop,Silverpop,308_emailing,emailing,mobile,1932,406,232,1727,0.0,6
879,2020-02-13,308_silverpop,Silverpop,308_emailing,emailing,tablet,1594,335,141,1464,0.0,5
880,2020-02-13,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,18847,3959,1231,17609,0.0,9
881,2020-02-13,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,9123,1916,200,9035,0.0,2
882,2020-02-13,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,1032,217,116,912,0.0,2
883,2020-02-13,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,385,81,116,234,0.0,1
884,2020-02-14,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,17767,3732,488,18319,0.0,18
885,2020-02-14,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,19128,4017,1081,18781,0.0,2
886,2020-02-14,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,37328,7838,1698,35666,0.0,83
887,2020-02-14,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12828,2693,804,11882,0.0,7
888,2020-02-14,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,5294,1112,348,4952,0.0,15
889,2020-02-14,308_adwords,AdWords,308_adwords_sea,adwords_sea,tablet,422,89,116,270,0.0,2
890,2020-02-14,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,11194,2351,232,11085,0.0,6
891,2020-02-14,308_notset,notset,308_direct,direct,desktop,5019,1054,580,4428,0.0,12
892,2020-02-14,308_notset,notset,308_direct,direct,mobile,939,197,0,971,0.0,2
893,2020-02-14,308_notset,notset,308_facebook,facebook,desktop,6414,1347,200,6472,0.0,2
894,2020-02-14,308_notset,notset,308_notset,notset,desktop,5004,1051,116,4905,0.0,2
895,2020-02-14,308_notset,notset,308_organic,organic,desktop,13595,2856,513,13147,0.0,19
896,2020-02-14,308_notset,notset,308_organic,organic,mobile,476,100,141,300,0.0,1
897,2020-02-14,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,55494,11654,2146,56472,0.0,21
898,2020-02-14,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,2299,483,141,2123,0.0,1
899,2020-02-14,308_silverpop,Silverpop,308_emailing,emailing,desktop,101598,21334,2698,104177,0.0,86
900,2020-02-14,308_silverpop,Silverpop,308_emailing,emailing,mobile,1987,417,116,1867,0.0,3
901,2020-02-14,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,9892,2077,464,9322,0.0,42
902,2020-02-14,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,4490,943,0,4649,0.0,2
903,2020-02-14,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,972,204,116,855,0.0,2
904,2020-02-14,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,1656,348,116,1557,0.0,10
905,2020-02-14,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,7591,1594,116,7440,0.0,1
906,2020-02-15,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,5233,1099,257,5052,0.0,10
907,2020-02-15,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,5052,1061,141,5080,0.0,6
908,2020-02-15,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,7954,1671,952,6905,0.0,10
909,2020-02-15,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12352,2594,1071,11131,0.0,11
910,2020-02-15,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,13578,2852,1056,12811,0.0,7
911,2020-02-15,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,6390,1342,257,6538,0.0,5
912,2020-02-15,308_notset,notset,308_direct,direct,desktop,7531,1581,116,7584,0.0,6
913,2020-02-15,308_notset,notset,308_direct,direct,mobile,1668,350,0,1668,0.0,2
914,2020-02-15,308_notset,notset,308_direct,direct,tablet,740,155,0,740,0.0,10
915,2020-02-15,308_notset,notset,308_organic,organic,desktop,4837,1016,257,4669,0.0,10
916,2020-02-15,308_notset,notset,308_organic,organic,tablet,1234,259,116,1082,0.0,1
917,2020-02-15,308_notset,notset,308_referral,referral,desktop,3003,631,232,2803,0.0,4
918,2020-02-15,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,5502,1155,232,5333,0.0,6
919,2020-02-15,308_silverpop,Silverpop,308_emailing,emailing,desktop,42063,8832,2005,40566,0.0,84
920,2020-02-15,308_silverpop,Silverpop,308_emailing,emailing,mobile,9234,1940,605,8663,0.0,24
921,2020-02-15,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,29227,6138,797,30244,0.0,22
922,2020-02-15,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,4014,843,232,3835,0.0,5
923,2020-02-15,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,2184,459,0,2237,0.0,2
924,2020-02-15,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,1515,318,116,1409,0.0,2
925,2020-02-16,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,13220,2776,748,12553,0.0,23
926,2020-02-16,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,7466,1567,348,7046,0.0,6
927,2020-02-16,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,51962,10911,2081,50685,0.0,53
928,2020-02-16,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,6709,1408,953,5577,0.0,12
929,2020-02-16,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,2109,443,116,2003,0.0,3
930,2020-02-16,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1169,245,232,902,0.0,2
931,2020-02-16,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,2736,575,116,2638,0.0,19
932,2020-02-16,308_adwords,AdWords,308_adwords_rem,adwords_rem,tablet,654,137,116,502,0.0,2
933,2020-02-16,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,269,57,141,93,0.0,1
934,2020-02-16,308_notset,notset,308_direct,direct,desktop,15031,3157,945,14292,0.0,18
935,2020-02-16,308_notset,notset,308_direct,direct,mobile,1837,386,116,1685,0.0,2
936,2020-02-16,308_notset,notset,308_internal,internal,tablet,1852,389,116,1768,0.0,3
937,2020-02-16,308_notset,notset,308_organic,organic,desktop,14110,2964,863,13353,0.0,19
938,2020-02-16,308_notset,notset,308_organic,organic,mobile,2626,551,232,2478,0.0,11
939,2020-02-16,308_notset,notset,308_referral,referral,mobile,1244,261,116,1093,0.0,1
940,2020-02-16,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,17347,3642,548,17235,0.0,32
941,2020-02-16,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,7591,1594,116,7440,0.0,1
942,2020-02-16,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,492,103,116,341,0.0,1
943,2020-02-16,308_silverpop,Silverpop,308_emailing,emailing,desktop,89726,18843,2424,89978,0.0,99
944,2020-02-16,308_silverpop,Silverpop,308_emailing,emailing,mobile,3112,653,116,2960,0.0,1
945,2020-02-16,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,8221,1728,630,7556,0.0,23
946,2020-02-16,308_sklik,Sklik,308_sklik_bra,sklik_bra,tablet,1244,261,116,1093,0.0,6
947,2020-02-16,308_sklik,Sklik,308_sklik_pla,sklik_pla,mobile,1292,271,141,1115,0.0,4
948,2020-02-16,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,5559,1167,232,5405,0.0,15
949,2020-02-17,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,19674,4131,861,18887,0.0,25
950,2020-02-17,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,338,71,0,338,0.0,2
951,2020-02-17,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,36449,7656,2977,33317,0.0,44
952,2020-02-17,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,14439,3032,1551,12688,0.0,21
953,2020-02-17,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1597,335,141,1421,0.0,1
954,2020-02-17,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,362,76,116,246,0.0,1
955,2020-02-17,308_notset,notset,308_direct,direct,desktop,32981,6925,1417,31556,0.0,56
956,2020-02-17,308_notset,notset,308_direct,direct,tablet,1509,317,0,1540,0.0,17
957,2020-02-17,308_notset,notset,308_facebook,facebook,desktop,1174,247,0,1206,0.0,2
958,2020-02-17,308_notset,notset,308_facebook,facebook,mobile,965,203,141,788,0.0,1
959,2020-02-17,308_notset,notset,308_notset,notset,desktop,1601,336,116,1481,0.0,8
960,2020-02-17,308_notset,notset,308_organic,organic,desktop,66820,14032,1977,68474,0.0,54
961,2020-02-17,308_notset,notset,308_organic,organic,mobile,1650,347,232,1347,0.0,2
962,2020-02-17,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,30263,6355,1160,29028,0.0,9
963,2020-02-17,308_silverpop,Silverpop,308_emailing,emailing,desktop,84728,17794,5257,79697,0.0,165
964,2020-02-17,308_silverpop,Silverpop,308_emailing,emailing,mobile,1233,259,141,1057,0.0,1
965,2020-02-17,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,15730,3304,721,15327,0.0,25
966,2020-02-17,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,9190,1930,373,8763,0.0,4
967,2020-02-17,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,2048,430,116,1928,0.0,3
968,2020-02-17,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,1691,355,116,1540,0.0,3
969,2020-02-18,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,34589,7264,1295,33854,0.0,77
970,2020-02-18,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,16816,3531,116,17763,0.0,7
971,2020-02-18,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,25223,5297,2081,23163,0.0,41
972,2020-02-18,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,15210,3193,1533,13355,0.0,26
973,2020-02-18,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,2041,428,232,1773,0.0,2
974,2020-02-18,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1207,253,141,1066,0.0,3
975,2020-02-18,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,275,58,116,159,0.0,1
976,2020-02-18,308_notset,notset,308_direct,direct,desktop,125482,26350,2176,127018,0.0,84
977,2020-02-18,308_notset,notset,308_facebook,facebook,mobile,1756,369,0,1802,0.0,2
978,2020-02-18,308_notset,notset,308_notset,notset,mobile,1446,304,116,1348,0.0,2
979,2020-02-18,308_notset,notset,308_organic,organic,desktop,41249,8661,1301,39910,0.0,46
980,2020-02-18,308_notset,notset,308_organic,organic,mobile,1912,401,232,1640,0.0,4
981,2020-02-18,308_notset,notset,308_organic,organic,tablet,1488,312,232,1251,0.0,5
982,2020-02-18,308_notset,notset,308_referral,referral,desktop,10687,2235,232,10669,0.0,6
983,2020-02-18,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,11088,2329,232,10865,0.0,9
984,2020-02-18,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,702,147,116,586,0.0,1
985,2020-02-18,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,1057,222,0,1057,0.0,1
986,2020-02-18,308_silverpop,Silverpop,308_emailing,emailing,desktop,34168,7174,2163,32212,0.0,61
987,2020-02-18,308_silverpop,Silverpop,308_emailing,emailing,mobile,3778,793,348,3423,0.0,5
988,2020-02-18,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,31327,6579,1263,31107,0.0,14
989,2020-02-18,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,639,134,116,488,0.0,1
990,2020-02-18,308_sklik,Sklik,308_sklik_sea,sklik_sea,mobile,1332,280,116,1181,0.0,1
991,2020-02-19,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,16022,3365,812,15152,0.0,25
992,2020-02-19,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,1334,280,232,1067,0.0,4
993,2020-02-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,35005,7350,1901,32986,0.0,27
994,2020-02-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,11955,2512,887,11072,0.0,54
995,2020-02-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,338,71,116,187,0.0,1
996,2020-02-19,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,5121,1075,116,5001,0.0,2
997,2020-02-19,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,729,153,116,644,0.0,2
998,2020-02-19,308_notset,notset,308_direct,direct,desktop,19109,4013,479,19008,0.0,52
999,2020-02-19,308_notset,notset,308_direct,direct,mobile,4491,943,116,4385,0.0,2
1000,2020-02-19,308_notset,notset,308_facebook,facebook,mobile,1042,219,116,891,0.0,2
1001,2020-02-19,308_notset,notset,308_notset,notset,desktop,607,128,116,491,0.0,1
1002,2020-02-19,308_notset,notset,308_organic,organic,desktop,15394,3232,607,14682,0.0,24
1003,2020-02-19,308_notset,notset,308_organic,organic,mobile,1497,314,141,1321,0.0,1
1004,2020-02-19,308_notset,notset,308_referral,referral,desktop,4598,966,232,4331,0.0,2
1005,2020-02-19,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,12122,2546,0,12154,0.0,4
1006,2020-02-19,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,6410,1346,232,6255,0.0,3
1007,2020-02-19,308_silverpop,Silverpop,308_emailing,emailing,desktop,52512,11018,3037,49725,0.0,93
1008,2020-02-19,308_silverpop,Silverpop,308_emailing,emailing,mobile,1082,227,116,930,0.0,2
1009,2020-02-19,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,25252,5303,720,25824,0.0,17
1010,2020-02-19,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1120,235,116,969,0.0,1
1011,2020-02-19,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,3541,744,116,3537,0.0,4
1012,2020-02-20,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,11471,2409,604,10865,0.0,29
1013,2020-02-20,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,3612,759,141,3436,0.0,1
1014,2020-02-20,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,48849,10256,2943,46554,0.0,66
1015,2020-02-20,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,18187,3819,1235,16910,0.0,24
1016,2020-02-20,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,2276,478,232,2007,0.0,3
1017,2020-02-20,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,13117,2754,375,13183,0.0,10
1018,2020-02-20,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,2792,586,257,2510,0.0,5
1019,2020-02-20,308_notset,notset,308_direct,direct,desktop,37890,7958,1233,37725,0.0,36
1020,2020-02-20,308_notset,notset,308_direct,direct,mobile,2264,475,116,2194,0.0,2
1021,2020-02-20,308_notset,notset,308_internal,internal,desktop,1131,226,116,979,0.0,1
1022,2020-02-20,308_notset,notset,308_organic,organic,desktop,39042,8201,1933,37440,0.0,44
1023,2020-02-20,308_notset,notset,308_organic,organic,mobile,5954,1249,464,5507,0.0,8
1024,2020-02-20,308_notset,notset,308_referral,referral,desktop,530,111,116,413,0.0,1
1025,2020-02-20,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,14530,3051,812,13761,0.0,19
1026,2020-02-20,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1778,373,257,1451,0.0,2
1027,2020-02-20,308_silverpop,Silverpop,308_emailing,emailing,desktop,81832,17184,4680,80729,0.0,69
1028,2020-02-20,308_silverpop,Silverpop,308_emailing,emailing,mobile,2808,590,232,2584,0.0,5
1029,2020-02-20,308_silverpop,Silverpop,308_emailing,emailing,tablet,6310,1325,256,6020,0.0,4
1030,2020-02-20,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,16402,3443,572,15931,0.0,11
1031,2020-02-20,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1946,409,116,1794,0.0,3
1032,2020-02-20,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,257,54,0,257,0.0,1
1033,2020-02-21,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,43665,9170,1099,45825,0.0,20
1034,2020-02-21,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2399,504,116,2279,0.0,8
1035,2020-02-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,23535,4944,1873,21688,0.0,34
1036,2020-02-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,2400,504,232,2143,0.0,3
1037,2020-02-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1097,230,141,921,0.0,2
1038,2020-02-21,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,2267,476,232,1995,0.0,6
1039,2020-02-21,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,1162,244,116,1011,0.0,1
1040,2020-02-21,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,479,101,116,328,0.0,1
1041,2020-02-21,308_notset,notset,308_direct,direct,desktop,10360,2175,629,9720,0.0,22
1042,2020-02-21,308_notset,notset,308_direct,direct,tablet,1358,285,116,1288,0.0,5
1043,2020-02-21,308_notset,notset,308_internal,internal,desktop,2288,481,116,2459,0.0,7
1044,2020-02-21,308_notset,notset,308_notset,notset,desktop,10901,2289,116,10785,0.0,1
1045,2020-02-21,308_notset,notset,308_organic,organic,desktop,10539,2213,607,10175,0.0,16
